rows,columns,rewards,score,garden
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198940511
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198940543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198941886
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198941887
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198941950
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198941951
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198942079
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198942559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3198942591
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199199934
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199199935
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199199998
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199199999
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199202655
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199202687
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204030
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204031
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204094
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204095
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204223
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204703
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3199204735
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210081631
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210081663
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210083679
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210083711
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210212703
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210212735
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214078
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214079
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214142
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214143
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214271
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214751
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3210214783
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215715006
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215715007
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215715070
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215715071
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215717727
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215717759
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719102
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719103
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719166
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719167
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719295
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719775
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215719807
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215977150
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215977151
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215977214
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215977215
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215979871
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215979903
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981246
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981247
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981310
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981311
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981439
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981919
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3215981951
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216504159
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216504191
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216505534
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216505535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216505598
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216505599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216505727
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216506207
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3216506239
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218470239
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218470271
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218472287
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218472319
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218601311
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218601343
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218602686
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218602687
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218602750
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218602751
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218602879
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218603359
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3218603391
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3746952543
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3746952575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3746954591
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3746954623
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747083615
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747083647
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747084990
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747084991
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747085054
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747085055
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747085183
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747085663
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3747085695
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755341151
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755341183
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755343199
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755343231
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755472223
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755472255
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755473598
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755473599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755473662
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755473663
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755473791
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755474271
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,3755474303
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272679614
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272679615
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272679678
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272679679
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272682335
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272682367
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272683710
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272683711
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272683774
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272683775
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272683903
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272684383
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272684415
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272941758
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272941759
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272941822
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272941823
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272944479
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272944511
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272945854
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272945855
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272945918
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272945919
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272946047
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272946527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4272946559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283823455
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283823487
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283825503
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283825535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283954527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283954559
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283955902
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283955903
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283955966
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283955967
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283956095
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283956575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4283956607
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289456830
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289456831
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289456894
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289456895
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289459551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289459583
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289460926
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289460927
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289460990
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289460991
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289461119
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289461599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289461631
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289718974
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289718975
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289719038
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289719039
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289721695
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289721727
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723070
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723071
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723134
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723135
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723263
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723743
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4289723775
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290245983
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290246015
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290247358
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290247359
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290247422
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290247423
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290247551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290248031
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4290248063
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292212063
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292212095
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292214111
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292214143
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292343135
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292343167
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292344510
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292344511
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292344574
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292344575
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292344703
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292345183
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4292345215
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820694367
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820694399
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820696415
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820696447
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820825439
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820825471
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820826814
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820826815
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820826878
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820826879
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820827007
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820827487
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4820827519
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829082975
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829083007
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829085023
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829085055
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829214047
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829214079
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829215422
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829215423
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829215486
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829215487
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829215615
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829216095
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,4829216127
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346421438
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346421439
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346421502
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346421503
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346424159
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346424191
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346425534
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346425535
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346425598
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346425599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346425727
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346426207
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346426239
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346683582
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346683583
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346683646
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346683647
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346686303
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346686335
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346687678
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346687679
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346687742
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346687743
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346687871
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346688351
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5346688383
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357565279
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357565311
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357567327
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357567359
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357696351
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357696383
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357697726
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357697727
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357697790
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357697791
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357697919
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357698399
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5357698431
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363198654
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363198655
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363198718
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363198719
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363201375
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363201407
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363202750
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363202751
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363202814
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363202815
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363202943
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363203423
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363203455
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363460798
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363460799
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363460862
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363460863
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363463519
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363463551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363464894
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363464895
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363464958
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363464959
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363465087
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363465567
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363465599
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363987807
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363987839
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989182
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989183
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989246
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989247
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989375
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989855
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5363989887
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5365953887
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5365953919
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5365955935
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5365955967
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366084959
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366084991
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366086334
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366086335
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366086398
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366086399
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366086527
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366087007
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5366087039
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894436191
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894436223
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894438239
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894438271
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894567263
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894567295
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894568638
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894568639
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894568702
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894568703
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894568831
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894569311
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5894569343
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902824799
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902824831
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902826847
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902826879
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902955871
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902955903
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957246
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957247
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957310
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957311
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957439
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957919
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,5902957951
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420163262
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420163263
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420163326
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420163327
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420165983
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420166015
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420167358
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420167359
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420167422
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420167423
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420167551
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420168031
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420168063
6,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",4,6420425406
